CUST_NO,간식류,건강식품,농산물,수산물,식사류/반찬,육류,음료,주류
233,4.126262626262626,1.0,3.4457013574660635,3.36046511627907,3.619718309859155,3.466666666666667,4.2,4.636363636363637
234,1.7771084337349397,2.0,3.1424418604651163,1.7741935483870968,3.1578947368421053,4.6,3.0,4.0
235,2.3675675675675674,1.3846153846153846,3.194871794871795,1.8055555555555556,2.365079365079365,2.9646017699115044,2.84375,3.727272727272727
236,4.524731182795699,5.0,4.403409090909091,4.259740259740259,4.2465753424657535,4.233532934131737,4.1232492997198875,3.436893203883495
237,2.332046332046332,2.4,3.5202108963093144,3.3333333333333335,3.5277777777777777,3.8529411764705883,3.8932038834951457,4.333333333333333
238,2.5564853556485354,,2.324786324786325,2.289473684210526,2.8085106382978724,2.719298245614035,2.8076923076923075,4.092105263157895
239,2.099236641221374,1.2,2.357541899441341,1.7254901960784315,3.142857142857143,1.3888888888888888,2.590909090909091,4.5
240,3.2145454545454544,4.25,3.240506329113924,2.0833333333333335,4.363636363636363,4.0,3.608695652173913,4.571428571428571
241,2.537974683544304,,2.8379888268156424,2.7358490566037736,4.583333333333333,2.616279069767442,2.6666666666666665,5.0
242,4.13135593220339,3.2777777777777777,3.872340425531915,3.982142857142857,3.745945945945946,3.8095238095238093,3.8859649122807016,3.1666666666666665
243,4.077399380804954,3.4761904761904763,3.6267605633802815,3.8512396694214877,3.793103448275862,3.150943396226415,4.472972972972973,4.615384615384615
244,2.4607329842931938,1.1764705882352942,2.533980582524272,2.6338028169014085,2.861111111111111,1.8533333333333333,3.875,4.666666666666667
245,3.464788732394366,2.3333333333333335,3.524703557312253,3.1140939597315436,3.4776119402985075,2.9444444444444446,3.8549382716049383,4.225609756097561
246,1.721311475409836,2.0,2.788732394366197,2.5,1.8518518518518519,2.096774193548387,2.8378378378378377,3.6
247,2.4641555285540706,,3.272727272727273,3.5,3.0238095238095237,4.2988505747126435,3.5833333333333335,3.703125
248,2.561797752808989,3.8333333333333335,4.310402684563758,3.340909090909091,3.711340206185567,3.6,3.9405405405405407,3.72972972972973
249,2.3191489361702127,3.0,2.5544041450777204,2.130434782608696,2.1333333333333333,2.7142857142857144,4.0,3.75
250,1.8650793650793651,2.142857142857143,3.548936170212766,2.0476190476190474,2.7777777777777777,2.59375,4.291666666666667,3.0
251,2.712574850299401,1.2,3.316062176165803,2.2,3.0,2.48,3.9696969696969697,4.166666666666667
252,3.8122270742358078,3.6666666666666665,3.6193181818181817,3.1666666666666665,3.1666666666666665,3.6666666666666665,4.314814814814815,5.0
253,1.7452229299363058,2.0,2.78125,1.6666666666666667,3.0,2.4,2.8333333333333335,4.0
254,3.4637305699481864,,3.41025641025641,4.4,5.0,4.25,4.222222222222222,3.938775510204082
255,1.775735294117647,1.4901960784313726,3.287878787878788,2.45,2.789473684210526,3.3157894736842106,3.30188679245283,3.230769230769231
256,2.3852459016393444,1.2272727272727273,3.5218446601941746,2.1486486486486487,2.625,2.977777777777778,3.25,5.0
257,4.180473372781065,3.88,4.306633291614518,3.7253886010362693,4.235294117647059,4.048951048951049,4.833707865168539,3.5
258,2.550724637681159,,2.992424242424242,3.56,3.3333333333333335,4.222222222222222,3.938775510204082,5.0
259,4.048275862068966,2.5,4.068296189791517,3.810747663551402,3.4945355191256833,3.3577235772357725,4.2700729927007295,4.865671641791045
260,4.023041474654378,1.6666666666666667,3.921311475409836,3.9696969696969697,3.6021505376344085,3.190625,3.890625,3.75
261,1.936,1.5,2.652439024390244,1.6153846153846154,2.3333333333333335,2.305084745762712,3.0,5.0
262,2.6423357664233578,1.0,2.8595744680851065,3.262135922330097,3.189189189189189,2.390909090909091,2.8181818181818183,3.8524590163934427
263,4.444444444444445,5.0,4.346666666666667,4.036585365853658,3.8358208955223883,3.4297520661157024,4.449612403100775,4.888888888888889
264,4.119897959183674,,4.607744107744108,4.219047619047619,3.431137724550898,3.6024844720496896,4.529197080291971,5.0
265,1.2380952380952381,1.0,3.8260869565217392,1.5714285714285714,,2.25,3.3333333333333335,5.0
266,2.078125,2.0,2.7777777777777777,1.5333333333333334,1.94,2.1315789473684212,2.8181818181818183,3.5
267,2.19,1.4285714285714286,3.1666666666666665,1.5,1.1428571428571428,2.5555555555555554,3.75,4.769230769230769
268,2.674943566591422,1.5,3.369565217391304,2.5813953488372094,3.15,2.843137254901961,3.1801242236024843,3.9375
269,3.824858757062147,4.0,3.1608187134502925,2.7422680412371134,3.014705882352941,2.2087628865979383,4.273722627737226,4.5
270,4.449367088607595,4.0,4.137640449438202,3.675324675324675,3.6614583333333335,2.8805970149253732,3.8310502283105023,3.6
271,1.8509615384615385,1.2272727272727273,2.45578231292517,1.6285714285714286,3.3076923076923075,1.7872340425531914,3.0714285714285716,4.428571428571429
272,3.1437908496732025,4.0,3.591885441527446,2.52,3.130434782608696,2.3275862068965516,2.964516129032258,3.129032258064516
273,2.081081081081081,1.0,2.770186335403727,2.1129032258064515,3.0,2.4716981132075473,3.2083333333333335,3.6
274,4.577868852459017,5.0,4.367952522255193,4.2521008403361344,3.5398230088495577,4.093023255813954,3.7738515901060072,4.777777777777778
275,3.259770114942529,1.3636363636363635,3.480276134122288,2.5918367346938775,3.41025641025641,1.7692307692307692,4.380577427821522,4.421052631578948
276,4.375,1.0,4.374792703150912,4.46,3.7661290322580645,3.914285714285714,4.56282722513089,4.940476190476191
277,4.04,2.0,4.217948717948718,3.28125,3.95625,3.359550561797753,4.551724137931035,4.5
278,4.659509202453988,,4.6127659574468085,4.555555555555555,4.709090909090909,4.1,4.588235294117647,4.796709753231492
279,1.9870129870129871,1.6666666666666667,2.271551724137931,1.425,2.7857142857142856,1.7142857142857142,2.2222222222222223,3.8181818181818183
280,1.7264957264957266,2.6666666666666665,2.4,1.542857142857143,1.4166666666666667,2.4444444444444446,3.0,2.8947368421052633
281,2.036723163841808,,4.127831715210356,2.775,3.586206896551724,3.4025974025974026,2.4571428571428573,2.125
282,2.073170731707317,5.0,3.0921052631578947,2.7241379310344827,2.432098765432099,2.488888888888889,4.0,4.071428571428571
283,1.8058823529411765,2.0,2.332046332046332,1.8571428571428572,2.6470588235294117,1.5714285714285714,2.1,3.5
284,4.682539682539683,,3.111111111111111,3.6,3.375,4.5,3.0,4.0
285,3.7096188747731396,,4.3164556962025316,3.8461538461538463,4.8431372549019605,3.6666666666666665,4.222222222222222,5.0
286,2.601328903654485,4.5,1.9479166666666667,3.066666666666667,3.3962264150943398,1.7222222222222223,3.5606060606060606,3.5675675675675675
287,4.448275862068965,2.0,4.336805555555555,3.1621621621621623,2.973684210526316,3.816901408450704,3.891304347826087,4.673469387755102
288,1.731060606060606,2.4782608695652173,4.091428571428572,2.5,2.7246963562753037,3.0220264317180616,4.067708333333333,1.7142857142857142
289,2.528688524590164,1.972972972972973,2.557446808510638,2.522727272727273,3.0434782608695654,3.6666666666666665,3.75,3.58974358974359
290,3.852233676975945,5.0,4.25,3.4684684684684686,3.103448275862069,3.6785714285714284,3.7944444444444443,3.7222222222222223
291,3.7716535433070866,2.6315789473684212,4.132936507936508,3.5592105263157894,3.6690140845070425,3.4695652173913043,3.9390243902439024,4.147058823529412
292,3.197132616487455,1.894736842105263,2.436241610738255,2.672268907563025,1.1932367149758454,1.5172413793103448,2.75,5.0
293,2.8627450980392157,3.5517241379310347,3.9574468085106385,2.590909090909091,2.3691275167785233,3.4210526315789473,4.068181818181818,3.1
294,1.7865168539325842,,2.6578947368421053,2.6,3.8,2.5,3.9285714285714284,4.4
295,2.0225563909774436,,2.7857142857142856,3.0,4.25,1.9,2.2857142857142856,1.8571428571428572
296,3.361344537815126,1.719298245614035,3.359893758300133,2.7704918032786887,3.742857142857143,2.9714285714285715,4.086956521739131,4.676923076923077
297,2.1741573033707864,1.2,3.4609665427509295,2.6136363636363638,2.625,2.189189189189189,2.652173913043478,3.5
298,2.6324786324786325,1.0,3.336182336182336,2.357894736842105,3.608695652173913,2.6216216216216215,3.8541666666666665,3.789473684210526
299,2.1341463414634148,2.6666666666666665,3.0789473684210527,1.4193548387096775,2.210526315789474,1.2083333333333333,2.6122448979591835,1.0
300,3.6470588235294117,3.5,3.71850699844479,3.207547169811321,2.8705882352941177,2.5225225225225225,3.013888888888889,3.0
301,1.8208955223880596,,3.5877862595419847,2.4444444444444446,2.9080459770114944,3.625,3.3636363636363638,1.9285714285714286
302,2.80859375,,3.1245551601423487,2.2698412698412698,2.0853658536585367,3.272727272727273,3.032258064516129,3.5652173913043477
303,3.845890410958904,3.25,4.354191263282172,3.712962962962963,3.5415162454873648,3.498054474708171,4.27710843373494,4.5
304,2.488888888888889,1.5,2.206896551724138,2.142857142857143,2.75,1.4651162790697674,2.738095238095238,3.8947368421052633
305,4.434782608695652,5.0,3.2920353982300883,4.048780487804878,3.4390243902439024,3.1973684210526314,4.325991189427313,4.0
306,2.6595744680851063,4.0,2.5921052631578947,1.934782608695652,2.488372093023256,2.3142857142857145,3.2758620689655173,4.666666666666667
307,1.762214983713355,1.25,2.923076923076923,1.9411764705882353,1.8214285714285714,1.3389830508474576,2.128205128205128,2.5
308,2.7913385826771653,2.0,2.78714859437751,1.7142857142857142,2.2142857142857144,2.192982456140351,2.7468354430379747,3.6666666666666665
309,1.7962962962962963,1.5925925925925926,1.9020408163265305,1.3278688524590163,1.0,1.0434782608695652,1.125,2.4
310,3.4875,2.409090909090909,4.15,3.2565789473684212,3.33,3.625766871165644,4.233160621761658,4.95
311,2.720779220779221,1.8055555555555556,3.077205882352941,2.8923076923076922,2.5925925925925926,3.5555555555555554,3.0930232558139537,3.269230769230769
312,3.7485714285714287,3.0,3.0980392156862746,4.363636363636363,2.2142857142857144,3.857142857142857,2.146482122260669,3.4761904761904763
313,2.3098039215686272,2.9166666666666665,3.7448979591836733,2.7756410256410255,2.848684210526316,2.816326530612245,3.8783783783783785,4.111111111111111
314,2.76,2.0,2.9115646258503403,2.223404255319149,2.5660377358490565,2.129032258064516,2.340909090909091,3.4545454545454546
315,2.7555555555555555,1.0,2.910179640718563,2.0655737704918034,3.56,2.1797752808988764,2.8641975308641974,3.76
316,2.1655172413793102,2.0,3.6894117647058824,2.830769230769231,2.8780487804878048,2.0555555555555554,4.509933774834437,4.6
317,4.1988304093567255,2.75,3.8593073593073592,2.925531914893617,4.148148148148148,3.036697247706422,3.956140350877193,4.62
318,2.519083969465649,1.3333333333333333,2.6412213740458017,2.5081967213114753,2.2857142857142856,2.6825396825396823,3.0588235294117645,4.6
319,1.5986842105263157,2.0,2.4126984126984126,1.8888888888888888,3.0,2.3333333333333335,2.1,4.5
320,2.180379746835443,3.2857142857142856,3.879166666666667,2.5510204081632653,3.027027027027027,2.9444444444444446,3.5166666666666666,3.857142857142857
321,2.023696682464455,1.0,3.8432,2.240506329113924,3.707692307692308,1.7634408602150538,4.442857142857143,4.8125
322,3.25,3.5,3.9240506329113924,3.1222222222222222,2.99,3.3282442748091605,3.130952380952381,2.25
323,2.4104046242774566,2.5,3.547169811320755,2.7666666666666666,3.7788461538461537,2.6031746031746033,3.48,4.6
324,3.076487252124646,2.1,3.645631067961165,3.0,3.6491228070175437,2.875,4.121621621621622,3.9318181818181817
325,2.765,1.5,2.7523809523809524,1.9615384615384615,2.5757575757575757,2.482142857142857,3.860215053763441,3.5833333333333335
326,2.8496503496503496,4.333333333333333,3.3088235294117645,4.0,3.188679245283019,3.340909090909091,4.4526315789473685,4.085714285714285
327,2.146067415730337,1.0,2.488372093023256,1.9444444444444444,2.75,1.3478260869565217,4.428571428571429,5.0
328,1.3968253968253967,,1.5,2.0,,1.6666666666666667,1.5,2.0
329,2.318681318681319,3.5,3.4862385321100917,3.1951219512195124,3.1171171171171173,3.3378378378378377,3.1551724137931036,4.117647058823529
330,3.9156626506024095,4.8,3.99375,3.983739837398374,2.7989130434782608,4.089686098654709,4.4953271028037385,4.954545454545454
331,3.8430232558139537,3.6,4.146750524109015,3.2291666666666665,3.3795180722891565,3.5693430656934306,4.6,3.0833333333333335
332,3.3823529411764706,3.8,3.869918699186992,2.6875,3.323529411764706,3.4234234234234235,3.696078431372549,3.5
333,2.4474885844748857,2.1470588235294117,3.7502383222116302,3.230769230769231,2.864795918367347,3.065359477124183,3.954929577464789,4.071428571428571
334,2.503875968992248,1.4,3.019607843137255,1.7419354838709677,1.625,2.4651162790697674,3.5555555555555554,5.0
335,2.7050359712230216,,3.206896551724138,1.5357142857142858,2.5384615384615383,2.814814814814815,3.740740740740741,3.0
336,2.8275862068965516,3.0,4.294243070362473,3.553956834532374,3.4814814814814814,4.25531914893617,4.837209302325581,5.0
337,3.1052631578947367,2.0,3.3535353535353534,2.9270833333333335,2.7142857142857144,2.136842105263158,3.382978723404255,3.55
338,3.2037037037037037,4.0,3.8508771929824563,3.6444444444444444,4.114754098360656,4.02,3.414141414141414,3.3333333333333335
339,3.625,4.0625,3.8915343915343916,2.900621118012422,3.212871287128713,2.8579545454545454,3.3333333333333335,4.597014925373134
340,1.6763285024154588,2.4,3.3333333333333335,2.5,2.1818181818181817,5.0,2.2857142857142856,2.0
341,1.4625850340136055,1.4,2.0083333333333333,1.16,1.8,2.3,3.8,3.5
342,3.8771929824561404,5.0,3.8589341692789967,3.0652173913043477,3.0863309352517985,3.1328125,4.412903225806452,4.785714285714286
343,1.7182539682539681,1.6666666666666667,3.607476635514019,3.4038461538461537,3.357142857142857,3.6216216216216215,3.2666666666666666,4.0
344,2.3504273504273505,2.0,3.5736961451247167,2.582608695652174,3.0,2.3625,3.5,1.0
345,1.8397435897435896,1.7045454545454546,2.933333333333333,2.0,3.0,2.375,3.357142857142857,5.0
346,2.570909090909091,1.0,3.1370967741935485,2.2432432432432434,1.182608695652174,3.8125,2.40625,5.0
347,3.968944099378882,3.5,3.8045454545454547,4.166666666666667,3.8947368421052633,4.833333333333333,4.388888888888889,4.733333333333333
348,4.241228070175438,4.166666666666667,3.9401459854014598,3.5390070921985815,2.798076923076923,3.5447154471544717,4.45662100456621,4.842105263157895
349,2.517123287671233,1.6,3.863768115942029,2.6,2.710280373831776,1.935483870967742,2.782608695652174,3.28125
350,3.1337579617834397,5.0,3.509259259259259,3.1944444444444446,3.011764705882353,3.7142857142857144,3.768,4.444444444444445
351,2.7185929648241207,2.2857142857142856,2.793103448275862,2.697674418604651,1.9870129870129871,2.292682926829268,2.9555555555555557,3.5576923076923075
352,2.0982142857142856,2.0,3.6285714285714286,3.4166666666666665,2.772727272727273,2.5833333333333335,2.8205128205128207,3.2
353,3.5762711864406778,2.5833333333333335,3.386617100371747,3.299145299145299,2.9576719576719577,3.406779661016949,3.079295154185022,3.4285714285714284
354,3.9078947368421053,3.0,3.6253968253968254,3.4027777777777777,3.3230769230769233,3.466666666666667,2.8963730569948187,
355,3.3846153846153846,3.0,3.905263157894737,4.0,3.367088607594937,4.266666666666667,4.316326530612245,4.944444444444445
356,1.6853932584269662,,3.0277777777777777,2.6666666666666665,3.0,2.8666666666666667,3.962962962962963,
357,4.465277777777778,,4.037151702786378,4.198412698412699,3.1846153846153844,3.120879120879121,4.724907063197026,4.357142857142857
358,2.2,2.0,2.86046511627907,1.625,3.6,2.0833333333333335,3.739130434782609,4.3
359,3.133986928104575,2.75,4.051020408163265,3.128205128205128,3.051282051282051,2.6148148148148147,3.378815080789946,3.75
360,3.3058252427184467,3.4545454545454546,4.179911699779249,2.9393939393939394,2.8823529411764706,3.568306010928962,3.753125,3.2972972972972974
361,2.5906040268456376,2.4285714285714284,4.072072072072072,3.5918367346938775,3.8157894736842106,3.6578947368421053,3.84375,4.428571428571429
362,4.175141242937853,4.333333333333333,3.947019867549669,2.988888888888889,3.1942857142857144,2.230769230769231,4.212209302325581,4.8
363,2.2280701754385963,2.0,2.4261363636363638,1.8709677419354838,1.35,2.8684210526315788,2.8333333333333335,3.857142857142857
364,3.6835443037974684,4.2,3.81981981981982,2.9468085106382977,4.0,3.597826086956522,4.0091324200913245,3.2857142857142856
365,2.7555555555555555,3.6666666666666665,3.5443548387096775,2.3796296296296298,2.78494623655914,2.7217391304347824,3.6363636363636362,2.7333333333333334
366,4.318181818181818,,3.7098214285714284,2.75,4.625,1.9444444444444444,3.2857142857142856,2.2325581395348837
367,3.264705882352941,2.0,3.7722308892355696,2.871794871794872,2.717948717948718,2.3622448979591835,3.815028901734104,4.9
